customer_id,month,month_index,scenario,event,income,essential_spending,discretionary_spending,balance,emi,debt,credit_limit,credit_utilization,missed_payments,savings_buffer,income_change_pct,expense_to_income_pct,sustained_distress
C00635,2025-01-01,1,sudden_emergency,normal,4873.97,1905.97,97.48,4867.42,111.09,3365.41,17754.53,0.0807,0,3625.67,7.87,41.1,0
C00635,2025-02-01,2,sudden_emergency,normal,4589.16,1376.75,290.06,7678.68,111.09,2910.15,17754.53,0.0582,0,5171.86,-5.84,36.32,0
C00635,2025-03-01,3,sudden_emergency,normal,4948.82,1988.25,98.98,10429.17,111.09,2390.0,17754.53,0.0629,0,6684.64,7.84,42.18,0
C00635,2025-04-01,4,sudden_emergency,normal,3546.78,1064.03,70.94,12729.89,111.09,1988.66,17754.53,0.0347,0,7950.03,-28.33,32.0,0
C00635,2025-05-01,5,sudden_emergency,normal,4672.36,1909.58,335.79,15045.78,111.09,1469.43,17754.53,0.0378,0,9223.77,31.74,48.06,0
C00635,2025-06-01,6,sudden_emergency,normal,4686.49,1853.43,283.0,17484.76,111.09,944.72,17754.53,0.0227,0,10565.21,0.3,45.59,0
C00635,2025-07-01,7,sudden_emergency,normal,4954.62,1616.32,393.02,20264.89,111.09,309.0,17754.53,0.0075,1,12094.28,5.72,40.55,0
C00635,2025-08-01,8,sudden_emergency,one-month emergency,2641.72,1293.07,138.43,21364.02,111.09,1753.74,17754.53,0.038,1,12698.8,-46.68,54.19,0
C00635,2025-09-01,9,sudden_emergency,recovery,3824.26,2056.8,238.25,22782.14,111.09,1445.32,17754.53,0.0312,1,13478.77,44.76,60.01,0
C00635,2025-10-01,10,sudden_emergency,normal,4116.05,2110.24,107.76,24569.1,111.09,1147.63,17754.53,0.0222,1,14461.6,7.63,53.89,0
C00635,2025-11-01,11,sudden_emergency,normal,4367.93,1310.38,261.27,27254.29,111.09,466.21,17754.53,0.0125,1,15938.45,6.12,35.98,0
C00635,2025-12-01,12,sudden_emergency,normal,5222.89,2098.93,902.89,29364.26,111.09,0.0,17754.53,0,1,17098.93,19.57,57.47,0
C00636,2025-01-01,1,healthy,normal,1776.06,800.77,532.82,0.0,485.87,23652.71,11637.15,0.8403,1,47.81,2.35,75.09,0
C00636,2025-02-01,2,healthy,normal,1764.94,848.87,485.56,0.0,485.87,23680.44,11637.15,0.7061,2,0.0,-0.63,75.61,1
C00636,2025-03-01,3,healthy,normal,1732.66,751.59,473.79,21.42,485.87,23675.64,11637.15,0.9403,2,11.78,-1.83,70.72,1
C00636,2025-04-01,4,healthy,normal,1740.41,902.56,452.07,0.0,485.87,23733.19,11637.15,0.886,3,0.0,0.45,77.83,1
C00636,2025-05-01,5,healthy,normal,1690.61,731.51,403.29,0.0,485.87,23716.28,11637.15,0.9385,4,0.0,-2.86,67.12,1
C00636,2025-06-01,6,healthy,normal,1673.73,759.9,452.94,0.0,485.87,23736.17,11637.15,0.7293,5,0.0,-1.0,72.46,1
C00636,2025-07-01,7,healthy,normal,1783.48,807.28,484.12,6.21,485.87,23734.99,11637.15,0.8929,5,3.42,6.56,72.41,1
C00636,2025-08-01,8,healthy,normal,1729.6,816.65,477.61,0.0,485.87,23765.68,11637.15,0.722,5,0.0,-3.02,74.83,1
C00636,2025-09-01,9,healthy,normal,1733.23,930.36,467.71,0.0,485.87,23862.62,11637.15,0.9237,6,0.0,0.21,80.66,1
C00636,2025-10-01,10,healthy,normal,1713.34,739.9,496.82,0.0,485.87,23869.32,11637.15,0.7068,7,0.0,-1.15,72.18,1
C00636,2025-11-01,11,healthy,normal,1747.54,777.56,433.04,0.0,485.87,23855.72,11637.15,0.9589,8,0.0,2.0,69.27,1
C00636,2025-12-01,12,healthy,normal,1755.08,823.19,421.92,0.0,485.87,23852.51,11637.15,0.5839,9,0.0,0.43,70.94,1
C00637,2025-01-01,1,gradual_deterioration,gradual pressure,1568.15,820.5,171.44,2328.97,123.0,4298.92,11046.84,0.1136,0,2125.02,-9.72,63.26,0
C00637,2025-02-01,2,gradual_deterioration,gradual pressure,1415.73,702.09,189.69,2729.91,123.0,4329.25,11046.84,0.1732,0,2345.54,-9.72,62.99,0
C00637,2025-03-01,3,gradual_deterioration,gradual pressure,2017.14,1081.62,267.26,3275.18,123.0,4434.55,11046.84,0.1564,0,2645.44,42.48,66.87,0
C00637,2025-04-01,4,gradual_deterioration,gradual pressure,1591.26,1042.4,300.37,3400.66,123.0,4670.14,11046.84,0.1217,0,2714.46,-21.11,84.38,0
C00637,2025-05-01,5,gradual_deterioration,gradual pressure,1478.9,824.5,55.41,3798.05,123.0,4938.73,11046.84,0.1443,1,2933.02,-7.06,59.5,0
C00637,2025-06-01,6,gradual_deterioration,gradual pressure,1790.42,1147.92,140.31,4125.11,123.0,5383.02,11046.84,0.2262,2,3112.9,21.06,71.95,1
C00637,2025-07-01,7,gradual_deterioration,gradual pressure,1678.99,1085.44,107.44,4383.87,123.0,5955.76,11046.84,0.1997,3,3255.22,-6.22,71.05,1
C00637,2025-08-01,8,gradual_deterioration,gradual pressure,1424.66,887.24,254.25,4544.03,123.0,6759.48,11046.84,0.2294,3,3343.31,-15.15,80.12,0
C00637,2025-09-01,9,gradual_deterioration,gradual pressure,1443.62,878.09,158.54,4765.79,123.0,7772.3,11046.84,0.3211,4,3465.28,1.33,71.81,0
C00637,2025-10-01,10,gradual_deterioration,gradual pressure,1475.9,876.86,174.99,5066.84,123.0,9098.98,11046.84,0.3333,4,3630.85,2.24,71.27,1
C00637,2025-11-01,11,gradual_deterioration,gradual pressure,1787.44,1180.22,175.06,5376.01,123.0,10867.76,11046.84,0.4616,4,3800.89,21.11,75.82,1
C00637,2025-12-01,12,gradual_deterioration,gradual pressure,1391.51,992.68,195.63,5351.97,123.0,13243.6,11046.84,0.5693,5,3787.68,-22.15,85.4,1
C00638,2025-01-01,1,rising_expenses,rising essentials,2382.79,1391.68,72.24,2338.29,240.02,12103.83,11582.44,0.3946,0,2032.81,2.67,61.44,0
C00638,2025-02-01,2,rising_expenses,rising essentials,2612.92,1656.43,253.57,2801.2,240.02,12037.57,11582.44,0.3663,0,2287.41,9.66,73.1,0
C00638,2025-03-01,3,rising_expenses,rising essentials,2666.7,1747.57,183.28,3096.97,240.02,11957.2,11582.44,0.4458,1,2450.08,2.06,72.41,0
C00638,2025-04-01,4,rising_expenses,rising essentials,2565.78,1828.7,232.88,3361.16,240.02,11914.87,11582.44,0.3847,1,2595.39,-3.78,80.35,1
C00638,2025-05-01,5,rising_expenses,rising essentials,2247.65,1606.42,355.75,3406.63,240.02,11905.95,11582.44,0.3549,1,2620.39,-12.4,87.3,1
C00638,2025-06-01,6,rising_expenses,rising essentials,2256.71,1676.74,123.2,3623.39,240.02,11859.28,11582.44,0.4492,1,2739.61,0.4,79.76,1
C00638,2025-07-01,7,rising_expenses,rising essentials,2059.15,1523.27,163.06,3756.19,240.02,11830.72,11582.44,0.4384,1,2812.66,-8.75,81.89,1
C00638,2025-08-01,8,rising_expenses,rising essentials,2310.71,1672.57,251.18,3903.14,240.02,11791.42,11582.44,0.433,1,2893.47,12.22,83.25,1
C00638,2025-09-01,9,rising_expenses,rising essentials,2539.27,1904.06,229.76,4068.57,240.02,11758.0,11582.44,0.3169,1,2984.47,9.89,84.03,1
C00638,2025-10-01,10,rising_expenses,rising essentials,2357.58,1918.61,155.04,4112.49,240.02,11749.28,11582.44,0.4454,1,3008.62,-7.16,87.96,1
C00638,2025-11-01,11,rising_expenses,rising essentials,2164.89,1592.22,87.43,4357.72,240.02,11710.09,11582.44,0.4748,1,3143.5,-8.17,77.59,1
C00638,2025-12-01,12,rising_expenses,rising essentials,2588.92,2029.11,449.07,4228.44,240.02,11787.71,11582.44,0.3889,1,3072.39,19.59,95.72,1
C00639,2025-01-01,1,persistent_debt_stress,debt pressure,4450.55,2495.71,89.01,2720.11,250.0,7526.25,13319.21,0.165,0,1992.98,8.98,58.08,0
C00639,2025-02-01,2,persistent_debt_stress,debt pressure,5186.54,3240.87,410.14,4002.63,253.0,7371.65,13319.21,0.2258,0,2698.37,16.54,70.39,0
C00639,2025-03-01,3,persistent_debt_stress,debt pressure,4197.3,2270.25,83.95,5589.74,256.0,7242.49,13319.21,0.233,0,3571.28,-19.07,56.09,0
C00639,2025-04-01,4,persistent_debt_stress,debt pressure,4642.25,3531.49,434.56,6006.93,259.0,7396.55,13319.21,0.2446,0,3800.74,10.6,85.43,0
C00639,2025-05-01,5,persistent_debt_stress,debt pressure,3469.14,2133.91,154.21,6925.95,262.0,7464.85,13319.21,0.1849,0,4306.2,-25.27,65.96,0
C00639,2025-06-01,6,persistent_debt_stress,debt pressure,3817.48,2642.73,192.71,7642.99,265.0,7459.94,13319.21,0.1954,0,4700.57,10.04,74.27,0
C00639,2025-07-01,7,persistent_debt_stress,debt pressure,3487.25,2207.63,222.94,8431.67,268.0,7589.11,13319.21,0.2057,0,5134.35,-8.65,69.7,0
C00639,2025-08-01,8,persistent_debt_stress,debt pressure,5033.27,3602.29,393.07,9198.58,271.0,7520.48,13319.21,0.262,0,5556.14,44.33,79.38,0
C00639,2025-09-01,9,persistent_debt_stress,debt pressure,4164.34,2501.82,426.65,10160.46,274.0,7430.11,13319.21,0.2591,0,6085.18,-17.26,70.32,0
C00639,2025-10-01,10,persistent_debt_stress,debt pressure,3004.89,1799.17,271.31,10817.87,277.0,7441.69,13319.21,0.1715,0,6446.75,-27.84,68.9,0
C00639,2025-11-01,11,persistent_debt_stress,debt pressure,4528.6,2675.03,90.57,12300.87,280.0,7379.27,13319.21,0.2489,0,7262.4,50.71,61.07,0
C00639,2025-12-01,12,persistent_debt_stress,debt pressure,4089.13,2339.8,135.15,13632.05,283.0,7396.56,13319.21,0.2246,0,7994.55,-9.7,60.53,0
C00640,2025-01-01,1,sudden_emergency,normal,2311.71,1743.33,308.67,2938.3,127.63,3133.07,7075.8,0.1985,0,2878.87,-0.82,88.77,0
C00640,2025-02-01,2,sudden_emergency,normal,2246.35,1377.43,359.06,3320.52,127.63,3084.18,7075.8,0.1978,0,3089.09,-2.83,77.3,0
C00640,2025-03-01,3,sudden_emergency,normal,2280.43,1688.38,222.51,3562.44,127.63,3023.72,7075.8,0.1959,0,3222.14,1.52,83.79,0
C00640,2025-04-01,4,sudden_emergency,normal,1969.43,1314.89,263.21,3826.14,127.63,2956.45,7075.8,0.1622,0,3367.18,-13.64,80.13,0
C00640,2025-05-01,5,sudden_emergency,normal,2484.25,1429.51,365.1,4388.14,127.63,2880.81,7075.8,0.128,0,3676.28,26.14,72.24,0
C00640,2025-06-01,6,sudden_emergency,normal,2186.27,1422.33,313.06,4600.08,127.63,2838.62,7075.8,0.1284,1,3792.85,-11.99,79.38,0
C00640,2025-07-01,7,sudden_emergency,normal,2363.43,1612.18,56.36,5167.35,127.63,2699.19,7075.8,0.1741,1,4104.84,8.1,70.6,0
C00640,2025-08-01,8,sudden_emergency,normal,2213.83,1348.18,341.85,5563.52,127.63,2592.62,7075.8,0.1438,1,4322.74,-6.33,76.34,0
C00640,2025-09-01,9,sudden_emergency,normal,2305.21,1195.48,213.47,6332.15,127.63,2428.88,7075.8,0.1009,1,4745.48,4.13,61.12,0
C00640,2025-10-01,10,sudden_emergency,one-month emergency,1198.98,1031.12,198.4,6099.06,127.63,4549.27,7075.8,0.3236,2,4617.28,-47.99,102.55,0
C00640,2025-11-01,11,sudden_emergency,recovery,2399.71,1393.25,47.99,6929.89,127.63,4440.74,7075.8,0.2505,2,5074.24,100.15,60.06,0
C00640,2025-12-01,12,sudden_emergency,normal,2201.73,1487.39,560.0,6956.6,127.63,4436.28,7075.8,0.2399,2,5088.93,-8.25,92.99,0
C00641,2025-01-01,1,healthy,normal,1857.7,913.58,372.31,2241.95,103.92,2846.88,8278.68,0.1298,0,2031.39,2.45,69.22,0
C00641,2025-02-01,2,healthy,normal,1842.2,987.73,552.66,2369.26,103.92,2806.11,8278.68,0.1588,1,2101.42,-0.83,83.62,0
C00641,2025-03-01,3,healthy,normal,1794.83,938.81,538.45,2582.91,103.92,2779.7,8278.68,0.1308,1,2218.92,-2.57,82.31,0
C00641,2025-04-01,4,healthy,normal,1765.58,988.96,431.57,2824.04,103.92,2725.74,8278.68,0.1256,1,2351.54,-1.63,80.46,0
C00641,2025-05-01,5,healthy,normal,1836.81,1017.54,513.45,3025.93,103.92,2685.42,8278.68,0.1405,1,2462.59,4.03,83.35,0
C00641,2025-06-01,6,healthy,normal,1870.2,1097.13,561.06,3134.02,103.92,2663.51,8278.68,0.1239,1,2522.03,1.82,88.66,0
C00641,2025-07-01,7,healthy,normal,1829.09,1077.81,501.62,3279.75,103.92,2636.76,8278.68,0.1223,1,2602.19,-2.2,86.35,0
C00641,2025-08-01,8,healthy,normal,1797.23,919.91,484.21,3568.94,103.92,2572.84,8278.68,0.1321,1,2761.24,-1.74,78.13,0
C00641,2025-09-01,9,healthy,normal,1834.77,1023.44,535.94,3740.41,103.92,2534.11,8278.68,0.1031,1,2855.55,2.09,84.99,0
C00641,2025-10-01,10,healthy,normal,1849.44,938.57,414.14,4133.22,103.92,2479.78,8278.68,0.0922,1,3071.6,0.8,73.14,0
C00641,2025-11-01,11,healthy,normal,1877.95,1018.33,501.1,4387.82,103.92,2418.2,8278.68,0.1301,1,3211.63,1.54,80.91,0
C00641,2025-12-01,12,healthy,normal,1778.96,1091.37,517.72,4453.77,103.92,2405.56,8278.68,0.0916,1,3247.9,-5.27,90.45,0
C00642,2025-01-01,1,rising_expenses,rising essentials,3461.85,2383.84,869.02,4167.3,198.93,7427.08,5945.21,0.4335,0,4162.78,13.68,93.96,0
C00642,2025-02-01,2,rising_expenses,rising essentials,3429.99,1983.54,769.81,4645.01,198.93,7344.31,5945.21,0.5572,0,4425.52,-0.92,80.27,0
C00642,2025-03-01,3,rising_expenses,rising essentials,3248.77,1975.11,691.03,5028.7,198.93,7293.14,5945.21,0.5586,0,4636.55,-5.28,82.07,0
C00642,2025-04-01,4,rising_expenses,rising essentials,3235.2,2282.09,437.46,5345.41,198.93,7239.56,5945.21,0.371,0,4810.74,-0.42,84.06,0
C00642,2025-05-01,5,rising_expenses,rising essentials,3272.99,2408.19,666.37,5344.92,198.93,7239.97,5945.21,0.5246,0,4810.47,1.17,93.94,0
C00642,2025-06-01,6,rising_expenses,rising essentials,3024.47,2150.83,824.94,5194.69,198.93,7349.19,5945.21,0.4358,0,4727.84,-7.59,98.39,0
C00642,2025-07-01,7,rising_expenses,rising essentials,2954.08,2097.37,886.23,4868.82,198.93,7517.88,5945.21,0.4097,1,4548.61,-2.33,101.0,0
C00642,2025-08-01,8,rising_expenses,rising essentials,2785.43,1913.1,592.86,4949.37,198.93,7496.34,5945.21,0.4007,1,4592.91,-5.71,89.97,1
C00642,2025-09-01,9,rising_expenses,rising essentials,3109.64,2156.08,770.45,4933.55,198.93,7506.06,5945.21,0.4222,1,4584.21,11.64,94.11,1
C00642,2025-10-01,10,rising_expenses,rising essentials,3304.4,2274.8,757.8,5006.42,198.93,7486.82,5945.21,0.4448,1,4624.29,6.26,91.77,1
C00642,2025-11-01,11,rising_expenses,rising essentials,2163.17,1439.6,582.77,4948.29,198.93,7533.79,5945.21,0.5468,1,4592.32,-34.54,93.49,1
C00642,2025-12-01,12,rising_expenses,rising essentials,3117.57,2340.97,814.17,4711.8,198.93,7648.06,5945.21,0.6403,1,4462.25,44.12,101.2,1
C00643,2025-01-01,1,irregular_income,variable income,1021.9,503.6,212.75,2618.43,90.49,2275.21,8166.89,0.1332,0,2521.65,-46.89,70.1,0
C00643,2025-02-01,2,irregular_income,variable income,1511.73,1074.02,366.5,2558.78,90.49,2284.85,8166.89,0.1279,1,2488.84,47.93,95.29,0
C00643,2025-03-01,3,irregular_income,variable income,1960.05,854.49,291.24,3282.61,90.49,2120.85,8166.89,0.0739,1,2886.95,29.66,58.45,0
C00643,2025-04-01,4,irregular_income,variable income,2569.65,1019.14,684.94,4057.69,90.49,1917.56,8166.89,0.1089,1,3313.25,31.1,66.32,0
C00643,2025-05-01,5,irregular_income,variable income,1424.37,624.72,427.31,4339.55,90.49,1876.85,8166.89,0.0968,1,3468.26,-44.57,73.86,0
C00643,2025-06-01,6,irregular_income,variable income,2329.03,935.68,662.84,4979.58,90.49,1738.2,8166.89,0.0771,1,3820.28,63.51,68.63,0
C00643,2025-07-01,7,irregular_income,variable income,2487.71,1209.42,367.26,5800.13,90.49,1542.29,8166.89,0.076,1,4271.59,6.81,63.38,0
C00643,2025-08-01,8,irregular_income,variable income,2041.99,1246.56,445.49,6059.58,90.49,1498.13,8166.89,0.067,1,4414.28,-17.92,82.86,0
C00643,2025-09-01,9,irregular_income,variable income,2190.15,956.91,245.63,6956.71,90.49,1346.45,8166.89,0.0766,1,4907.7,7.26,54.91,0
C00643,2025-10-01,10,irregular_income,variable income,1612.45,712.3,296.09,7470.29,90.49,1278.46,8166.89,0.0644,1,5190.17,-26.38,62.54,0
C00643,2025-11-01,11,irregular_income,variable income,2213.11,1230.73,459.98,7902.19,90.49,1192.51,8166.89,0.0679,1,5427.72,37.25,76.4,0
C00643,2025-12-01,12,irregular_income,variable income,1021.0,485.12,254.83,8019.51,90.49,1157.07,8166.89,0.0634,2,5492.25,-53.87,72.47,0
C00644,2025-01-01,1,persistent_debt_stress,debt pressure,2840.59,1254.43,520.95,2099.1,250.0,1706.95,8196.17,0.0747,0,1732.25,-5.93,62.5,0
C00644,2025-02-01,2,persistent_debt_stress,debt pressure,2905.03,1449.9,623.31,2677.92,253.0,1635.83,8196.17,0.0888,0,2050.61,2.27,71.37,0
C00644,2025-03-01,3,persistent_debt_stress,debt pressure,3166.05,1500.59,567.66,3519.71,256.0,1528.92,8196.17,0.0888,0,2513.59,8.99,65.33,0
C00644,2025-04-01,4,persistent_debt_stress,debt pressure,2955.08,1440.98,498.28,4276.53,259.0,1409.33,8196.17,0.0694,0,2929.84,-6.66,65.62,0
C00644,2025-05-01,5,persistent_debt_stress,debt pressure,3140.26,1663.29,360.51,5131.0,262.0,1220.24,8196.17,0.0455,0,3399.8,6.27,64.45,0
C00644,2025-06-01,6,persistent_debt_stress,debt pressure,3193.52,1409.76,456.53,6193.23,265.0,943.79,8196.17,0.0469,0,3984.03,1.7,58.44,0
C00644,2025-07-01,7,persistent_debt_stress,debt pressure,2967.81,1330.69,633.92,6928.43,268.0,791.25,8196.17,0.0369,0,4388.39,-7.07,66.2,0
C00644,2025-08-01,8,persistent_debt_stress,debt pressure,2803.28,1326.77,507.25,7626.68,271.0,697.73,8196.17,0.0271,0,4772.43,-5.54,65.42,0
C00644,2025-09-01,9,persistent_debt_stress,debt pressure,2964.81,1255.75,568.38,8329.08,274.0,537.6,8196.17,0.029,1,5158.74,5.76,61.53,0
C00644,2025-10-01,10,persistent_debt_stress,debt pressure,3282.52,1482.91,625.08,9226.6,277.0,438.45,8196.17,0.0217,1,5652.38,10.72,64.22,0
C00644,2025-11-01,11,persistent_debt_stress,debt pressure,3221.52,1427.03,624.68,10116.41,280.0,223.03,8196.17,0.0124,1,6141.78,-1.86,63.69,0
C00644,2025-12-01,12,persistent_debt_stress,debt pressure,2897.57,1305.24,570.97,10854.78,283.0,138.97,8196.17,0.0062,1,6547.88,-10.06,64.75,0
C00645,2025-01-01,1,irregular_income,variable income,2550.13,1357.49,201.69,4391.43,24.55,692.75,11124.91,0.0251,0,3956.54,13.19,61.14,0
C00645,2025-02-01,2,irregular_income,variable income,1455.24,743.38,155.32,4923.42,24.55,612.36,11124.91,0.016,0,4249.14,-42.93,61.76,0
C00645,2025-03-01,3,irregular_income,variable income,1787.86,1021.67,226.39,5438.67,24.55,491.52,11124.91,0.0178,0,4532.53,22.86,69.81,0
C00645,2025-04-01,4,irregular_income,variable income,2055.12,1124.76,144.9,6199.59,24.55,384.77,11124.91,0.0165,0,4951.03,14.95,61.78,0
C00645,2025-05-01,5,irregular_income,variable income,3582.75,1998.23,398.27,7361.28,24.55,90.49,11124.91,0.0038,0,5589.96,74.33,66.89,0
C00645,2025-06-01,6,irregular_income,variable income,2055.06,1099.7,128.52,8163.58,24.55,0.0,11124.91,0,0,6031.23,-42.64,59.77,0
C00645,2025-07-01,7,irregular_income,variable income,2288.94,1253.33,108.21,9066.44,24.55,0.0,11124.91,0,0,6527.8,11.38,59.48,0
C00645,2025-08-01,8,irregular_income,variable income,2676.47,1448.24,255.64,10014.48,24.55,0.0,11124.91,0,0,7049.23,16.93,63.66,0
C00645,2025-09-01,9,irregular_income,variable income,1350.74,719.74,138.85,10467.64,24.55,0.0,11124.91,0,1,7298.46,-49.53,63.56,0
C00645,2025-10-01,10,irregular_income,variable income,3285.92,1738.88,178.24,11811.88,24.55,0.0,11124.91,0,1,8037.79,143.27,58.34,0
C00645,2025-11-01,11,irregular_income,variable income,1266.02,699.46,115.43,12238.47,24.55,0.0,11124.91,0,1,8272.42,-61.47,64.37,0
C00645,2025-12-01,12,irregular_income,variable income,2780.47,1432.01,249.22,13313.16,24.55,0.0,11124.91,0,1,8863.5,119.62,60.47,0
C00646,2025-01-01,1,persistent_debt_stress,debt pressure,2159.0,815.6,453.21,1744.3,296.66,14777.54,12074.63,0.4438,0,1477.22,-17.06,58.77,0
C00646,2025-02-01,2,persistent_debt_stress,debt pressure,2386.79,1019.87,524.7,2286.3,300.22,15075.24,12074.63,0.3939,0,1775.31,10.55,64.71,0
C00646,2025-03-01,3,persistent_debt_stress,debt pressure,3007.11,1109.84,676.01,3203.77,303.78,15203.05,12074.63,0.4228,0,2279.92,25.99,59.39,0
C00646,2025-04-01,4,persistent_debt_stress,debt pressure,2655.3,1131.43,593.41,3826.89,307.34,15244.6,12074.63,0.4202,0,2622.64,-11.7,64.96,0
C00646,2025-05-01,5,persistent_debt_stress,debt pressure,2887.27,1062.76,719.43,4621.06,310.9,15499.15,12074.63,0.5401,0,3059.43,8.74,61.73,0
C00646,2025-06-01,6,persistent_debt_stress,debt pressure,2805.0,1003.17,584.19,5524.24,314.46,15799.89,12074.63,0.3756,0,3556.18,-2.85,56.59,0
C00646,2025-07-01,7,persistent_debt_stress,debt pressure,2683.74,975.11,612.86,6301.99,318.02,15984.16,12074.63,0.4488,0,3983.95,-4.32,59.17,0
C00646,2025-08-01,8,persistent_debt_stress,debt pressure,2733.53,1127.8,637.75,6659.08,321.58,16341.15,12074.63,0.5791,1,4180.34,1.86,64.59,0
C00646,2025-09-01,9,persistent_debt_stress,debt pressure,2822.0,1191.19,536.23,7428.51,325.14,16449.05,12074.63,0.5002,1,4603.53,3.24,61.21,0
C00646,2025-10-01,10,persistent_debt_stress,debt pressure,2799.54,1047.15,668.06,8184.13,328.7,16488.69,12074.63,0.4789,1,5019.12,-0.8,61.27,0
C00646,2025-11-01,11,persistent_debt_stress,debt pressure,2938.3,1092.85,624.56,9072.77,332.26,16650.08,12074.63,0.6395,1,5507.87,4.96,58.45,0
C00646,2025-12-01,12,persistent_debt_stress,debt pressure,2469.62,896.92,575.0,9734.64,335.82,16911.93,12074.63,0.4757,1,5871.9,-15.95,59.6,0
C00647,2025-01-01,1,sudden_emergency,normal,3552.57,1658.69,918.69,2467.08,291.34,14262.69,9666.81,0.6768,1,2266.19,12.74,72.55,0
C00647,2025-02-01,2,sudden_emergency,normal,2725.61,1100.44,817.68,2853.7,291.34,14182.55,9666.81,0.5464,2,2478.83,-23.28,70.37,1
C00647,2025-03-01,3,sudden_emergency,normal,3247.42,1439.45,773.1,3597.23,291.34,14082.01,9666.81,0.4931,2,2887.78,19.14,68.13,0
C00647,2025-04-01,4,sudden_emergency,normal,3084.31,937.15,925.29,4527.75,291.34,13840.28,9666.81,0.664,2,3399.56,-5.02,60.38,0
C00647,2025-05-01,5,sudden_emergency,normal,2655.22,1367.0,419.74,5104.89,291.34,13716.89,9666.81,0.5598,2,3716.99,-13.91,67.29,0
C00647,2025-06-01,6,sudden_emergency,normal,3249.19,1320.89,974.76,5767.09,291.34,13602.45,9666.81,0.5171,2,4081.2,22.37,70.65,0
C00647,2025-07-01,7,sudden_emergency,normal,3524.39,1696.42,698.9,6604.81,291.34,13444.87,9666.81,0.4206,2,4541.95,8.47,67.96,0
C00647,2025-08-01,8,sudden_emergency,one-month emergency,1824.02,1154.23,521.39,6461.87,291.34,15816.43,9666.81,0.6529,2,4463.33,-48.25,91.86,0
C00647,2025-09-01,9,sudden_emergency,recovery,3096.13,1130.89,623.59,7512.18,291.34,15661.59,9666.81,0.4887,2,5041.0,69.74,56.67,0
C00647,2025-10-01,10,sudden_emergency,normal,2935.71,1157.55,880.71,8118.28,291.34,15495.02,9666.81,0.6794,2,5374.35,-5.18,69.43,0
C00647,2025-11-01,11,sudden_emergency,normal,3920.78,1686.57,1033.62,9027.53,291.34,15327.08,9666.81,0.6318,2,5874.44,33.55,69.38,0
C00647,2025-12-01,12,sudden_emergency,normal,3264.15,1261.47,695.73,9883.63,291.34,15109.6,9666.81,0.4424,3,6345.29,-16.75,59.96,0
C00648,2025-01-01,1,healthy,normal,3361.86,1390.18,848.72,5943.38,736.81,17516.51,4087.24,1.25,0,5769.62,-3.62,66.6,0
C00648,2025-02-01,2,healthy,normal,3500.44,1924.37,1050.13,5732.51,736.81,17613.48,4087.24,1.25,0,5653.64,4.12,84.98,1
C00648,2025-03-01,3,healthy,normal,3516.6,1714.19,910.16,5412.04,736.81,17583.67,4087.24,1.25,1,5477.38,0.46,74.63,1
C00648,2025-04-01,4,healthy,normal,3384.1,1917.31,1012.71,5129.31,736.81,17714.8,4087.24,1.25,1,5321.88,-3.77,86.58,1
C00648,2025-05-01,5,healthy,normal,3598.43,2280.82,947.04,4162.37,736.81,17891.94,4087.24,1.25,2,4790.06,6.33,89.7,1
C00648,2025-06-01,6,healthy,normal,3477.01,1615.77,1024.45,4262.36,736.81,17871.63,4087.24,1.25,2,4845.05,-3.37,75.93,1
C00648,2025-07-01,7,healthy,normal,3560.15,1783.94,1068.04,4233.71,736.81,17894.4,4087.24,1.25,2,4829.3,2.39,80.11,1
C00648,2025-08-01,8,healthy,normal,3299.17,1683.32,989.75,4122.99,736.81,17961.02,4087.24,1.25,2,4768.4,-7.33,81.02,1
C00648,2025-09-01,9,healthy,normal,3526.46,2182.24,829.07,3901.34,736.81,18062.74,4087.24,1.25,2,4646.49,6.89,85.39,1
C00648,2025-10-01,10,healthy,normal,3451.73,1674.11,1035.52,3906.63,736.81,18061.79,4087.24,1.25,2,4649.4,-2.12,78.5,1
C00648,2025-11-01,11,healthy,normal,3445.84,1915.95,1033.75,3250.35,736.81,18265.7,4087.24,1.25,3,4288.45,-0.17,85.6,1
C00648,2025-12-01,12,healthy,normal,3559.04,2175.82,1067.71,2829.04,736.81,18576.52,4087.24,1.25,3,4056.73,3.29,91.14,1
C00649,2025-01-01,1,healthy,normal,2263.0,1166.75,372.26,4882.47,116.62,4358.75,5365.32,0.3685,0,4609.15,-2.34,68.01,0
C00649,2025-02-01,2,healthy,normal,2320.11,1309.17,244.59,5532.19,116.62,4270.67,5365.32,0.3105,0,4966.5,2.52,66.97,0
C00649,2025-03-01,3,healthy,normal,2299.42,1122.55,370.5,6221.94,116.62,4087.95,5365.32,0.2269,0,5345.86,-0.89,64.93,0
C00649,2025-04-01,4,healthy,normal,2340.05,1350.81,699.08,6395.48,116.62,4059.73,5365.32,0.3144,0,5441.31,1.77,87.6,0
C00649,2025-05-01,5,healthy,normal,2309.69,1439.85,367.47,6781.23,116.62,3976.17,5365.32,0.2935,0,5653.47,-1.3,78.25,0
C00649,2025-06-01,6,healthy,normal,2314.18,1263.48,463.52,7251.79,116.62,3859.86,5365.32,0.3056,0,5912.28,0.19,74.63,0
C00649,2025-07-01,7,healthy,normal,2339.24,1324.13,679.4,7470.89,116.62,3807.36,5365.32,0.2522,0,6032.78,1.08,85.65,0
